chrom	start	end	dendritic_meth	dendritic_depth	endothelial_meth	endothelial_depth	eosinophil_meth	eosinophil_depth	erythroblast_meth	erythroblast_depth	macrophage_meth	macrophage_depth	monocyte_meth	monocyte_depth	neutrophil_meth	neutrophil_depth	placenta_meth	placenta_depth	tcell_meth	tcell_depth	adipose_meth	adipose_depth	brain_meth	brain_depth	fibroblast_meth	fibroblast_depth	heart_meth	heart_depth	hepatocyte_meth	hepatocyte_depth	lung_meth	lung_depth	mammary_meth	mammary_depth	megakaryocyte_meth	megakaryocyte_depth	skeletal_meth	skeletal_depth	small_intestine_meth	small_intestine_depth
chr20	51542289	51542790	220.984	29952	588.941	28684	16.044	22609	107.945	47561	74.328	22186	22.958	14702	32.985	21142	50	5524	9.015	26479	26411.44	32265	9328.001	10416	1988.8	2580	25470.86	39578	29322.1	37282	23370.83	29260	3684.0137	10721	209.269	31801	754.04	3370	84.72	2977
chr20	51542383	51542884	214.02	31786	571.951	30068	22.091	24771	104.94	49459	72.33	23836	21.97	16674	30.993	23155	43	6307	12.993	28807	29330.3	36019	11117.9821	12268	2253.34	3110	28086.53	44133	29229.39	37193	26229.91	32701	4811.0229	12813	205.279	32981	697.09	3704	87.75	3344
chr20	51542394	51542895	214.02	31786	571.951	30068	22.091	24771	104.94	49459	72.33	23836	21.97	16674	30.993	23155	43	6307	12.993	28807	29330.3	36019	11117.9821	12268	2253.34	3110	28086.53	44133	29229.39	37193	26229.91	32701	4811.0229	12813	205.279	32981	697.09	3704	87.75	3344
chr20	51542406	51542907	204.996	32186	562.975	30167	22.091	25094	104.94	50121	72.33	24070	21.97	16987	27.984	23538	43	6396	12.993	29213	29408.1	36239	11424.9826	12625	2297.44	3174	28127.92	44372	28438.41	36230	26407.32	32929	4843.0241	13033	210.239	33294	653.94	3715	81.84	3400
chr20	51542417	51542918	204.996	32438	562.975	30327	22.091	25318	104.94	50473	72.33	24274	21.97	17215	27.984	23802	43	6448	16.961	29485	29560.06	36455	11564.9842	12769	2325.44	3234	28248.16	44636	28442.41	36234	26542.96	33093	4855.0241	13141	210.239	33526	657.94	3747	81.84	3436
chr20	51542442	51542943	190.206	32344	547.9	30076	22.091	25229	104.94	50374	72.33	24188	21.97	17246	31.026	23703	43	6430	16.961	29363	29561.36	36496	11747.9863	12954	2361.35	3276	28245.84	44547	27926.04	35472	26557.96	33089	4807.0274	13233	211.319	33421	640.94	3731	81.84	3397
chr20	51542570	51543071	126.206	21306	143.52	19466	22.091	16829	35.152	32388	39.956	15346	26.008	12212	21.166	15605	11	4240	24.921	18309	21962.32	27536	9369.9999	10352	2038.79	2822	20215.38	33229	17238.36	24640	19519.06	25051	3943.0368	10401	157.151	23499	243.56	2759	45.84	2621
chr20	51542587	51543088	112.388	19913	122.436	18430	15.035	15758	27.802	30197	25.816	14310	26.008	11631	21.166	14702	4	3932	24.921	16986	20707.71	26101	9118.0027	10079	1982.79	2731	19148.86	31563	16321.29	23331	18609.2	23742	3894.0368	9785	143.046	21966	194.42	2633	38.84	2509
chr20	51768283	51768784	37.939	7276	22.962	7769	24.889	5298	97.065	10910	10.989	4961	9.002	3773	7.006	4830	11	637	69.989	5086	7711.88	9852	3657.0075	4333	1	313	6970.57	10066	10876.89	15883	8320.99	10091	2282.0103	3394	78.755	9000	10.02	509	6	355
chr20	58891450	58891951	0	7223	9.03	6913	2.98	6098	17.959	20934	0	5504	8.01	4252	8.932	5524	2	1701	2.016	7226	154.95	3409	112	385	9.04	1021	111.84	6428	1440.78	19180	188.78	5230	395.0004	1235	3.926	9858	4	239	3.98	612
chr20	58891680	58892181	0	5757	9.028	5439	3	5352	12.891	16605	0	4499	8.017	3352	7.932	4546	6	1461	2.016	6071	44.1	2797	3	290	6.99	1027	35.51	5262	1176.43	17816	74.72	4089	172.9964	1122	3.926	8162	4	204	5.97	676
chr20	58955963	58956464	186.014	255	355.975	391	280.991	366	338.995	372	93.025	236	169.966	721	454.904	1105	73	119	691.979	742	1068.3	1175	193.0018	205	338.71	433	1591.42	1682	949.95	1033	1040.13	1243	247.9981	268	283.02	312	483.07	540	450.03	514
chr20	62065976	62066477	0.976	7551	1.008	6630	3.029	5081	38.236	21631	5.004	4869	3.994	4272	6.993	5149	4	983	1.997	6739	4730.32	6644	1595.0064	1964	1	274	4832.36	7359	12864.76	17191	5636.48	7612	2260.9966	2758	17.108	8832	8.92	715	5	576
chr20	62805042	62805543	2.984	4015	3.002	3551	5.082	3256	3.996	5819	3.007	3051	1.98	2859	7.928	3679	12	900	0	3653	4049.17	5018	1365.9965	1530	0	198	4280.39	5911	8982.58	10272	4490.31	5255	1022.0023	1774	6.976	3818	3.94	593	0.99	421
chr20	62861506	62862007	4.014	6922	8.034	7022	0	5501	24.03	17419	11.928	5759	3.996	5652	2.016	5675	60	1656	2.016	6888	7722.7	9809	1782	2064	10.12	1012	7571.46	11895	27293.98	34285	9122.31	11416	1988.011	3737	1.974	7813	26.02	788	12	1540
chr20	62861525	62862026	4.014	6900	8.034	6991	0	5481	24.03	17278	11.928	5726	3.996	5645	3.006	5659	60	1645	2.016	6851	7712.78	9802	1785	2068	10.12	1004	7590.56	11918	27178.35	34180	9115.43	11420	1976.011	3749	1.974	7724	26.02	790	12	1535
chr20	63006830	63007331	37.864	5087	52.973	5215	23.993	4363	47.087	6131	24.977	3893	19.925	2745	30.96	3590	48	1044	58.945	4418	3646	5322	1282.9867	1767	6.01	580	3750.58	7258	5229.58	8352	3771.02	5232	897.996	1593	36.988	5905	18.99	802	52.04	760
chr20	63272292	63272793	3.989	4182	3.968	3862	1.008	2968	8.964	4645	2.963	3059	2.969	2557	2.026	3963	1	1013	3.013	3875	1961.51	3431	1747.9976	2060	3	138	2432.85	5459	3750.4	7961	2563.24	4609	1157.0033	1533	3.984	4433	3.06	670	3.97	635
chr20	63361137	63361638	125.944	4624	127.946	3617	151.055	3554	173.086	5811	89.927	3139	115.947	2025	134.957	2891	260	766	375.124	3740	1754.14	2236	807.997	913	13.97	101	1848.6	3729	11558.38	12918	2386.81	3053	1063.9984	1230	86.907	5077	45.24	467	42.92	476
chr20	63498673	63499174	13.893	6642	5.994	5340	16.924	4609	40.04	7147	9.987	4408	18.993	3322	34.945	4386	24	1157	35.94	6686	4883.23	5692	1292.0043	1375	3	273	5626.06	8427	7144.24	7685	4906.46	5688	2312.0146	2477	17.06	6229	4.02	517	22.98	1016
chr20	63498936	63499437	12.834	11173	6.974	9159	9.9	7640	37.051	11425	11.934	7163	16.02	5837	21.932	8020	4	1833	25.976	9776	9048.48	10137	3753.9966	3928	14	297	9921.15	14266	14780.88	15763	8889.7	10105	4587.0074	4838	15.089	10819	3.96	1575	24	1537
chr20	63499117	63499618	15.943	8254	9.964	6725	8.982	5753	27.125	8003	15.961	5167	15.977	4530	20.956	6390	1	1410	27.987	6514	7156.51	7934	3767.9982	3928	12	198	7470.8	10750	11347.76	12127	6954.61	7822	3794.0074	3978	14.036	7505	5.94	1453	12.04	1136
chr20	63830703	63831204	1.992	8471	4.019	7162	2.022	5129	13.977	14811	3.005	5338	1.007	4045	2.002	5150	1	1275	9.002	5983	4646.64	6258	1588.9958	1895	5.02	437	4630.5	8103	10013.24	16764	5917.72	7871	1670.0074	2872	9.003	9922	2.98	438	1	466
chr21	15016994	15017495	101.007	111	91.996	96	186.012	213	66.985	93	108.019	123	192.026	206	251.017	276	42	46	240.005	250	270.96	298	16.9999	22	266.75	276	442.89	468	751.82	1062	239.65	262	28.9994	79	27.006	37	244.97	248	237.12	248
chr21	15733539	15734040	1392.051	1581	1400.967	1461	1815.117	1944	1683.09	1752	1341.072	1401	1953.162	2004	2585.892	2802	306	567	539.979	1380	2212.98	2661	239.9988	255	1542.99	1593	3441.24	3870	7119.57	9372	3508.83	3780	549.0012	681	1524.018	1575	1530.51	1551	1007.49	1173
chr21	15733547	15734048	1392.051	1581	1400.967	1461	1815.117	1944	1683.09	1752	1341.072	1401	1953.162	2004	2585.892	2802	306	567	539.979	1380	2212.98	2661	239.9988	255	1542.99	1593	3441.24	3870	7119.57	9372	3508.83	3780	549.0012	681	1524.018	1575	1530.51	1551	1007.49	1173
chr21	15733569	15734070	1392.051	1581	1400.967	1461	1815.117	1944	1683.09	1752	1341.072	1401	1953.162	2004	2585.892	2802	306	567	539.979	1380	2212.98	2661	239.9988	255	1542.99	1593	3441.24	3870	7119.57	9372	3508.83	3780	549.0012	681	1524.018	1575	1530.51	1551	1007.49	1173
chr21	15857848	15858349	30.997	36	1	8	48.02	113	26.003	30	20.993	32	45.997	122	68	213	20	25	38	72	69.44	192	0	11	168.59	250	150.84	325	1.66	470	68.58	258	0.9999	42	25.998	28	140.06	200	210.11	257
chr21	16149819	16150320	2396.084	2500	2676.068	2790	1820.044	1886	1679.988	1802	2178.088	2256	1604.058	1628	3816.042	4042	352	522	2700.278	2832	3265.92	3424	1316.0038	1392	1131.6	1222	4365.26	4696	14911.94	16086	4989.62	5392	1186.003	1270	1516.104	1590	1322.16	1362	895.76	1026
chr21	16149827	16150328	2396.084	2500	2676.068	2790	1820.044	1886	1679.988	1802	2178.088	2256	1604.058	1628	3816.042	4042	352	522	2700.278	2832	3265.92	3424	1316.0038	1392	1131.6	1222	4365.26	4696	14911.94	16086	4989.62	5392	1186.003	1270	1516.104	1590	1322.16	1362	895.76	1026
chr21	26052996	26053497	386.979	417	479.033	495	485.932	571	317.032	346	437.924	480	581.996	636	569.947	992	115	140	564.965	597	635.28	774	120.0006	136	570.12	655	1099.4	1228	2879.64	3112	688.79	837	210.0007	237	236.993	281	574.14	632	639.26	704
chr21	26151965	26152466	644.991	687	525.995	588	709.959	761	638.002	719	423.991	462	352.001	361	661.034	776	160	176	707.016	807	1199.16	1361	294.0015	316	548.16	633	1642.74	1918	3552.23	4402	1321.34	1638	406.0008	447	710.987	759	569.97	622	475.15	586
chr21	29100405	29100906	144.025	155	215.029	224	83.032	157	147.008	165	161.988	173	250.019	259	358.974	421	69	73	240.994	255	157.07	167	6	6	322.4	368	277.04	286	0	0	144.08	161	10	11	97.99	105	190	195	249.87	269
chr21	32399396	32399897	6	6	23	23	119	123	16	16	30	30	144.005	150	273.007	286	2	14	87.99	92	300.08	321	99.002	105	168.62	205	336.4	358	0	0	296.84	305	62.9995	77	0	1	188.92	197	260.14	276
chr21	33231531	33232032	145.003	161	69.993	108	191.002	299	142.998	154	100.996	125	267.987	328	278.993	318	62	76	2.006	132	905.36	1022	196.9994	212	371.24	422	895.46	1129	1034.13	1145	646.18	731	186.0006	208	88.999	93	417.55	467	294.13	441
chr21	33338140	33338641	149.997	153	185.019	194	233.997	242	120.994	127	231.02	240	178.997	182	424.078	439	31	34	248.001	253	420.52	533	97.999	128	149	149	555.69	677	153.54	165	437.52	542	77.0003	118	143.984	152	254.11	260	170.9	183
chr21	33394471	33394972	190.042	906	1762.889	1881	213.009	991	1277.997	1455	87.002	936	59.03	782	360.025	1597	254	334	953.936	1193	1705.53	2237	870.9993	1106	530	569	2242.7	2716	1716.32	4288	1594.27	2133	572.0012	853	1235.958	1329	804.94	852	308.12	361
chr21	34518443	34518944	664.094	717	615.018	655	494.013	639	683.068	783	707.056	757	521.029	569	387.905	1080	219	238	800.935	847	945.71	1132	316.9981	355	357.11	416	1549.96	1701	1269.04	1462	847.47	1086	322.9999	343	760.039	811	405.26	448	408.96	432
chr21	36698848	36699349	18.087	5394	22.952	4376	13.039	4221	55.14	7257	23.929	3446	12.987	2896	31.924	4009	15	1018	88.994	4541	670.34	3300	290.0031	710	12.01	486	516.88	4832	1923.18	14012	621.65	4232	555.9987	1389	21.052	6006	7.98	966	9.07	783
chr21	37152720	37153221	113.003	115	43.999	95	195.98	201	75.998	81	138.013	142	200.989	203	302.992	308	40	67	197.985	204	328.99	376	102	102	365.56	377	623.27	655	0	0	370.36	400	97.0004	101	81.999	85	264.06	279	199.09	326
chr21	38763662	38764163	124.002	129	158.009	166	171	180	50.997	71	162.991	168	300.046	307	399.037	411	34	37	219.045	227	367.87	400	102	116	236.08	248	602.31	665	889.7	1168	604.41	647	176.0025	243	66.992	69	207.23	215	213.94	224
chr21	39364020	39364521	76.012	91	91.985	101	77.989	149	49.99	90	86.015	110	157.011	193	180.031	363	41	54	192.973	206	199.02	226	148.9997	160	114.07	181	333.47	355	295.04	313	202.9	237	54.0002	59	7.01	44	196.29	245	181.68	204
chr21	42266946	42267447	100.013	131	206.01	229	48.966	193	35.01	64	98.988	132	232.014	335	149.983	276	67	131	73.984	94	760.56	844	1197.0221	1242	218.41	272	828.39	958	542.22	729	829.94	916	221.9994	255	28.002	39	352.14	398	138.24	202
chr21	43728852	43729353	116.023	2369	330.05	2391	214.082	2091	217.801	3272	214.946	1838	138.992	1764	130.046	2517	184	733	325.047	2179	2081.63	2808	409.9988	602	245.03	383	2135.17	4105	5819.01	7230	2758.48	3693	508.0039	850	353.971	2315	286.32	842	125.91	562
chr21	44484720	44485221	853.989	916	569.988	695	659.992	753	662.974	766	556.991	654	727.997	803	1032.96	1136	131	187	531.994	606	2599.62	3406	1687.0042	1979	209.98	302	3261.26	3951	3933.03	5239	2973.12	3661	382.9985	1261	599.054	664	159.99	247	303.12	471
chr21	45542203	45542704	0	5229	1.996	3477	0.976	4310	6.054	6696	1.99	3780	1.997	2756	4.999	3638	0	1103	0	4346	5023.28	6911	3675.0136	4465	0	264	4436.15	7736	4343.21	8053	4342.02	6120	1547.0015	2220	7.938	4781	2.98	270	5.01	629
chr21	46294280	46294781	415.002	450	241.995	259	103.997	142	145.009	202	242.984	308	152.995	191	736.003	848	17	39	458.004	532	2244.03	3043	1345.0021	1694	781.56	891	2015.6	2789	3650.89	4187	1943.11	2777	834.9979	1032	340.019	407	334.07	399	111.06	139
chr21	46302652	46303153	1360.091	1404	1738.984	1798	608.011	625	1489.039	1548	1139.039	1178	755.976	773	1157.918	1207	166	254	1160.989	1188	3162.05	4389	3294.9743	4057	820.23	847	3810.67	5007	3578.43	5993	3006.1	4056	865.9949	1596	1191.084	1238	731.24	747	490.85	505
chr22	17076141	17076642	333.021	516	481.947	511	415.93	528	441.026	531	126.961	285	162.955	395	458.142	773	100	136	512.977	575	787.86	862	327.0008	335	298.07	306	1349.96	1435	465.83	637	572.39	719	160.9974	226	420.01	473	250.07	256	327.07	363
chr22	17243189	17243690	519.019	745	1017.123	1227	1001.902	1148	946.951	1112	442.044	890	531.066	721	1294.143	1459	241	313	1156.044	1301	1909.57	2016	977.9883	1027	241.93	429	2302.61	2497	1689.66	1781	1775.21	1890	487.0023	515	1090.148	1254	432.76	492	416.39	506
chr22	17572476	17572977	552.012	582	590.027	624	430.001	455	457.012	508	578.98	598	530.025	553	1069.914	1123	127	160	567.031	589	192.94	782	6.0003	184	635.17	682	437.1	980	42.09	3924	206.19	1113	0	305	451.021	473	781.16	807	254.95	299
chr22	17774223	17774724	14.981	3212	15.961	2772	13.012	3269	26.977	4120	3.982	2503	10.992	2350	9.052	3827	5	1289	40.937	3374	3484.67	4666	2479.9933	2867	3	588	3660.42	6183	10490.81	12879	4453.51	5548	1736.994	1990	19.976	3117	14.07	394	5.89	733
chr22	18873142	18873643	3483.127	3652	4636.216	4924	2613.086	2723	5323.938	5738	3368.967	3515	3387.926	3481	2313.959	2415	464	700	4175.953	4354	9139.2	11043	3306.0057	3964	2826.83	3118	11119.18	13476	10198.51	15282	9101.71	10841	2969.0132	3781	3940.946	4267	1494.65	1578	665.02	681
chr22	18873157	18873658	3448.14	3615	4611.224	4898	2590.087	2698	5280.962	5686	3360.967	3507	3382.926	3475	2308.964	2409	456	686	4156.941	4334	9137.36	10986	3286.0057	3926	2838.79	3127	11131.99	13443	10172.05	15162	9133.83	10849	2978.0132	3778	3891.942	4214	1502.65	1588	658.02	674
chr22	18873358	18873859	2059.97	2159	3023.048	3200	1672.021	1750	3388.952	3632	2472.985	2587	2448.988	2521	1408.988	1481	98	194	2780.979	2874	4377.06	5148	938.0039	1174	2358.93	2535	5834.47	6809	5186.01	7434	5077.67	5915	1366.0076	1782	2079.94	2272	1144.61	1210	420	432
chr22	19417894	19418395	115	115	76.004	77	106.025	170	122.005	127	126.011	129	161.005	169	155.983	160	70	74	140.006	147	546.46	670	117.0006	136	325.03	342	731.19	830	545.89	841	474.57	626	60.0007	132	95.994	100	283.81	303	229.99	237
chr22	19723648	19724149	93.27	22448	217.859	24483	68.519	16309	92.569	35425	42.973	15640	50.963	12015	158.174	12577	153	3708	140.256	16615	12390.35	16283	10271.0266	11845	1982.93	2064	13408.79	22142	14745.02	20791	11933.5	15477	1498.0105	5408	34.292	27980	2319.37	3412	80.08	2109
chr22	19723688	19724189	101.424	24512	223.915	26923	74.561	17927	100.839	39019	44.953	17022	56.977	12887	168.106	13703	181	4088	148.282	18085	13543.09	17809	10835.0182	12491	2209.03	2326	14662.65	24268	15803.52	22489	12862.54	16725	1672.0103	5982	38.234	30724	2603.81	3780	80.08	2323
chr22	19723895	19724396	83.612	24108	117.928	26093	94.649	16920	90.254	38506	47.061	16565	51.923	11806	169.093	13059	154	3639	125.13	17022	12476.71	16173	9755.0355	11218	1992.91	2133	13597.78	22714	14351.26	20503	12195.03	15618	1731.0098	5585	48.195	30843	2690.12	3902	58.02	2142
chr22	19765932	19766433	87.854	21847	2911.822	20162	95.293	13930	234.134	24956	145.887	12815	93.08	8653	93.838	11285	14	3700	267.995	15942	12258.19	17174	5606.0111	6665	1168.32	1452	10899.78	20944	16497.28	21775	11859.23	15587	2447.9979	5515	154.361	22302	1321.78	1505	35.06	2027
chr22	19765958	19766459	81.962	21581	2871.623	19939	101.316	13585	231.341	24474	147.876	12467	95.096	8525	98.788	11003	8	3623	269.002	15512	12035.2	16788	5580.012	6558	1137.24	1419	10667.46	20554	15950.64	21084	11622.71	15183	2418.9992	5417	156.392	21822	1258.76	1443	34.04	1959
chr22	19766538	19767039	22.991	13322	2132.181	12454	33.031	9152	30.435	19522	18.963	9890	26.971	9513	28.864	12777	24	3609	165.814	11483	10196.48	13078	7246.007	8002	1100.22	2003	9477.5	17603	12764.74	16529	10914.34	13261	2297.0068	4911	40.957	13326	2149.33	2335	14.91	1991
chr22	19766567	19767068	19.941	13050	2040.103	12059	33.977	8972	34.427	18968	17.955	9731	22.962	9435	30.844	12608	26	3557	162.878	11299	10126.51	12996	7162.0082	7913	1091.25	1944	9445.25	17576	12749.65	16525	10738.31	13101	2318.0025	4916	38.997	13065	2095.29	2282	16.91	1995
chr22	19766589	19767090	17.973	12773	1973.079	11663	32.995	8765	32.434	18403	17.955	9545	20.964	9339	28.872	12416	27	3505	161.906	11109	9838.87	12714	7071.0073	7834	1075.19	1886	9133.59	17226	12494.85	16318	10406.2	12765	2245.0048	4842	39.987	12730	2046.25	2229	17.9	1989
chr22	19767213	19767714	49.937	2672	661.204	2610	47.035	2425	77.092	2268	50.986	1984	76.991	1870	55.045	2341	17	589	96.9	2312	2078.95	3395	1220.0166	2306	494.94	667	1937.07	4011	1954.59	3604	1888	3030	257.0053	1093	72.015	2676	366.19	402	21.13	491
chr22	20131589	20132090	2.019	7271	3.005	5906	13.091	5193	26.148	8973	1.014	4320	2.987	3169	3.994	3873	0	701	0	6031	3476.98	4368	1175.9957	1506	2.99	212	3087.52	5687	7296.05	10859	4529.92	5523	568.9987	1568	5.008	6706	0	310	1	498
chr22	20206073	20206574	17.975	237	2.009	214	28.975	435	30.999	214	4	323	32.983	609	17.971	553	14	204	21.987	440	741.27	1078	272.0014	321	5.06	272	777.99	1314	699.67	1079	493.05	707	195.0016	325	27.018	290	288.79	340	29.12	278
chr22	20267855	20268356	5	8058	9.046	7120	4.979	5448	17.056	10201	5.003	5431	6.958	4247	5.016	4754	17	960	23.09	7498	5951.04	6601	3114.9984	3347	0	343	5804.51	8800	6578.54	7150	5755.99	6512	2527.9922	2704	13.958	8331	2	345	7.98	789
chr22	20566490	20566991	802.047	938	1091.094	1146	733.988	771	1171.895	1296	743.921	761	606.036	618	916.051	965	177	221	75.947	743	539.21	774	150.9987	183	155.11	235	1033.21	1222	1183.49	1431	757.45	910	176.0003	215	999.061	1042	303.95	406	136.09	225
chr22	20915602	20916103	984.018	1020	857.044	888	853.958	885	1420.011	1498	689.991	714	617.006	634	983.016	1031	154	178	791.041	823	1302.64	1373	824.9986	848	553.23	594	1555.96	1623	3145.98	3296	1693.28	1779	820.0039	855	948.018	990	449.02	470	77.66	337
chr22	21128455	21128956	570.025	603	620.988	660	321.002	340	379	413	329.008	349	524.993	546	337.007	355	10	44	202.993	226	1320.6	1445	232.9992	263	473.37	534	1503.95	1683	5000.47	6159	1600.21	1872	300.9995	465	456.006	476	147.05	171	152.98	163
chr22	21184652	21185153	257.998	278	652	686	633.978	654	302.008	322	574.012	596	1236.044	1262	512.024	530	66	114	283.99	294	2347.16	2612	652.0004	770	1053.9	1146	2421.22	2788	7270.94	8752	2469.66	2762	678.002	1124	215.994	220	740	802	584.22	596
chr22	21184658	21185159	257.998	278	652	686	633.978	654	302.008	322	574.012	596	1236.044	1262	512.024	530	66	114	283.99	294	2347.16	2612	652.0004	770	1053.9	1146	2421.22	2788	7270.94	8752	2469.66	2762	678.002	1124	215.994	220	740	802	584.22	596
chr22	21735619	21736120	1.978	9105	3.934	11508	4.041	6398	45.903	22734	4.975	7086	4.992	4208	6.032	5572	19	1511	2.943	7228	4493.68	5630	1785.0113	2022	1.99	413	4273.89	7161	12109.77	13774	5107.27	6052	1693.9975	2255	8.096	12041	7.04	748	1.98	852
chr22	21883474	21883975	283.011	300	212.006	223	196.005	216	130.006	145	200.996	214	276.003	286	148.999	172	154	202	142.003	152	2503.3	2882	619.9992	746	194.98	224	2717.11	3134	3415.33	4493	2283.29	2593	649.9993	944	151.01	163	82.05	96	125.07	138
chr22	22654052	22654553	2.006	58	35.01	136	5.003	224	1	32	3.002	41	12.02	310	18.008	78	11	52	17.001	88	647.9	721	181.0007	194	55.99	192	719.15	795	950.05	1004	565.22	608	236.9993	257	0	28	119.9	269	41.94	95
chr22	22691100	22691601	338.965	393	643.033	712	301.006	401	590.015	692	240.011	302	260.983	475	118.982	717	89	175	554.909	580	703.52	879	369.9995	392	223.3	347	1250.94	1369	334.38	356	551.96	668	162.9992	196	664.083	709	286.79	335	358.92	396
chr22	23070070	23070571	5.023	7592	2.988	9170	3.056	5784	28.799	14247	1.974	5359	3.017	3313	4.023	4832	0	1127	3.028	6725	4788.89	5824	4489.9965	4985	1	367	5157.9	7876	9078.09	10150	4652.85	5845	2622.9962	3111	19.855	9054	23.16	988	2	553
chr22	23673015	23673516	315.026	331	313.025	355	281.023	351	393.993	414	372.979	399	338.049	389	82.04	440	136	155	379.974	387	434.73	490	83.9997	94	132.8	171	841.67	898	523.53	556	462.73	537	78.9995	105	277.988	287	210.11	248	190.14	209
chr22	23695597	23696098	569.937	743	814.034	886	447.966	809	596.058	676	576.038	746	606.021	950	812.082	1724	333	387	767.934	902	626.07	754	408.9997	440	373.11	404	1475.48	1617	711.14	858	676.38	807	408.0015	470	568.07	601	437.92	478	514.3	563
chr22	29072698	29073199	2.012	5153	1.992	5102	3.004	4310	22.029	10726	2.022	3701	4.999	2418	3.002	4084	16	1267	22.009	4641	3386.8	6119	3261.0076	5486	2.99	200	2824.19	7325	2530.31	7139	2824.83	5047	528.0052	2192	9.011	5936	14.11	513	3.99	502
chr22	29205636	29206137	18.854	6029	38.104	6804	9.979	5121	19.986	8800	13.055	4995	5.994	3382	6.004	4248	13	1380	40.938	5131	4607.09	7844	2365.0178	3806	10	378	2227.53	5556	3140.34	7328	4112.8	6581	406.9992	1407	15.996	6493	18	474	5.98	656
